bundle_path,scope,grade,subject,period,protocol,bundle_score,bundle_severity,quarantine,structural_issues,question_id,question_index,question_score,question_severity,flags
questions_data/colombia/matematicas/grado-10/identidades-trigonometricas-basicas/CO-MAT-10-identidades-trigonometricas-basicas-001-v3-bundle.md,colombia,10,matematicas,2,3,86,medium,false,"",CO-MAT-10-identidades-trigonometricas-basicas-001-v7,7,100,low,""
questions_data/colombia/matematicas/grado-10/identidades-trigonometricas-basicas/CO-MAT-10-identidades-trigonometricas-basicas-001-v3-bundle.md,colombia,10,matematicas,2,3,86,medium,false,"",CO-MAT-10-identidades-trigonometricas-basicas-001-v8,8,90,low,"option-length-imbalance"
questions_data/colombia/matematicas/grado-10/identidades-trigonometricas-basicas/CO-MAT-10-identidades-trigonometricas-basicas-001-v3-bundle.md,colombia,10,matematicas,2,3,86,medium,false,"",CO-MAT-10-identidades-trigonometricas-basicas-001-v9,9,90,low,"option-length-imbalance"
questions_data/colombia/matematicas/grado-10/identidades-trigonometricas-basicas/CO-MAT-10-identidades-trigonometricas-basicas-001-v3-bundle.md,colombia,10,matematicas,2,3,86,medium,false,"",CO-MAT-10-identidades-trigonometricas-basicas-001-v10,10,60,medium,"option-length-imbalance|option-category-mismatch|correct-shape-outlier"
questions_data/colombia/matematicas/grado-11/calculo/CO-MAT-11-regla-cadena-001-v3-bundle.md,colombia,11,matematicas,3,3,86,medium,false,"",CO-MAT-11-regla-cadena-001-v1,1,90,low,"thin-statement"
questions_data/colombia/matematicas/grado-11/calculo/CO-MAT-11-regla-cadena-001-v3-bundle.md,colombia,11,matematicas,3,3,86,medium,false,"",CO-MAT-11-regla-cadena-001-v2,2,90,low,"thin-statement"
questions_data/colombia/matematicas/grado-11/calculo/CO-MAT-11-regla-cadena-001-v3-bundle.md,colombia,11,matematicas,3,3,86,medium,false,"",CO-MAT-11-regla-cadena-001-v3,3,90,low,"thin-statement"
questions_data/colombia/matematicas/grado-11/calculo/CO-MAT-11-regla-cadena-001-v3-bundle.md,colombia,11,matematicas,3,3,86,medium,false,"",CO-MAT-11-regla-cadena-001-v4,4,90,low,"thin-statement"
questions_data/colombia/matematicas/grado-11/calculo/CO-MAT-11-regla-cadena-001-v3-bundle.md,colombia,11,matematicas,3,3,86,medium,false,"",CO-MAT-11-regla-cadena-001-v5,5,90,low,"thin-statement"
questions_data/colombia/matematicas/grado-11/calculo/CO-MAT-11-regla-cadena-001-v3-bundle.md,colombia,11,matematicas,3,3,86,medium,false,"",CO-MAT-11-regla-cadena-001-v6,6,80,low,"thin-statement|option-length-imbalance"
questions_data/colombia/matematicas/grado-11/calculo/CO-MAT-11-regla-cadena-001-v3-bundle.md,colombia,11,matematicas,3,3,86,medium,false,"",CO-MAT-11-regla-cadena-001-v7,7,90,low,"thin-statement"
questions_data/colombia/matematicas/grado-11/calculo/CO-MAT-11-regla-cadena-001-v3-bundle.md,colombia,11,matematicas,3,3,86,medium,false,"",CO-MAT-11-regla-cadena-001-v8,8,60,medium,"thin-statement|option-length-imbalance|correct-shape-outlier"
questions_data/colombia/matematicas/grado-11/calculo/CO-MAT-11-regla-cadena-001-v3-bundle.md,colombia,11,matematicas,3,3,86,medium,false,"",CO-MAT-11-regla-cadena-001-v9,9,90,low,"thin-statement"
questions_data/colombia/matematicas/grado-11/calculo/CO-MAT-11-regla-cadena-001-v3-bundle.md,colombia,11,matematicas,3,3,86,medium,false,"",CO-MAT-11-regla-cadena-001-v10,10,90,low,"thin-statement"
questions_data/colombia/matematicas/grado-11/calculo/CO-MAT-11-reglas-derivacion-001-v3-bundle.md,colombia,11,matematicas,3,3,86,medium,false,"",CO-MAT-11-reglas-derivacion-001-v1,1,90,low,"thin-statement"
questions_data/colombia/matematicas/grado-11/calculo/CO-MAT-11-reglas-derivacion-001-v3-bundle.md,colombia,11,matematicas,3,3,86,medium,false,"",CO-MAT-11-reglas-derivacion-001-v2,2,90,low,"thin-statement"
questions_data/colombia/matematicas/grado-11/calculo/CO-MAT-11-reglas-derivacion-001-v3-bundle.md,colombia,11,matematicas,3,3,86,medium,false,"",CO-MAT-11-reglas-derivacion-001-v3,3,90,low,"option-length-imbalance"
questions_data/colombia/matematicas/grado-11/calculo/CO-MAT-11-reglas-derivacion-001-v3-bundle.md,colombia,11,matematicas,3,3,86,medium,false,"",CO-MAT-11-reglas-derivacion-001-v4,4,80,low,"thin-statement|option-length-imbalance"
questions_data/colombia/matematicas/grado-11/calculo/CO-MAT-11-reglas-derivacion-001-v3-bundle.md,colombia,11,matematicas,3,3,86,medium,false,"",CO-MAT-11-reglas-derivacion-001-v5,5,90,low,"thin-statement"
questions_data/colombia/matematicas/grado-11/calculo/CO-MAT-11-reglas-derivacion-001-v3-bundle.md,colombia,11,matematicas,3,3,86,medium,false,"",CO-MAT-11-reglas-derivacion-001-v6,6,80,low,"thin-statement|option-length-imbalance"
questions_data/colombia/matematicas/grado-11/calculo/CO-MAT-11-reglas-derivacion-001-v3-bundle.md,colombia,11,matematicas,3,3,86,medium,false,"",CO-MAT-11-reglas-derivacion-001-v7,7,80,low,"thin-statement|option-length-imbalance"
questions_data/colombia/matematicas/grado-11/calculo/CO-MAT-11-reglas-derivacion-001-v3-bundle.md,colombia,11,matematicas,3,3,86,medium,false,"",CO-MAT-11-reglas-derivacion-001-v8,8,80,low,"thin-statement|option-length-imbalance"
questions_data/colombia/matematicas/grado-11/calculo/CO-MAT-11-reglas-derivacion-001-v3-bundle.md,colombia,11,matematicas,3,3,86,medium,false,"",CO-MAT-11-reglas-derivacion-001-v9,9,90,low,"thin-statement"
questions_data/colombia/matematicas/grado-11/calculo/CO-MAT-11-reglas-derivacion-001-v3-bundle.md,colombia,11,matematicas,3,3,86,medium,false,"",CO-MAT-11-reglas-derivacion-001-v10,10,90,low,"thin-statement"
questions_data/colombia/matematicas/grado-11/inecuaciones-intervalos/CO-MAT-11-inecuaciones-intervalos-001-v3-bundle.md,colombia,11,matematicas,1,3,86,medium,false,"",CO-MAT-11-inecuaciones-intervalos-001-v1,1,100,low,""
questions_data/colombia/matematicas/grado-11/inecuaciones-intervalos/CO-MAT-11-inecuaciones-intervalos-001-v3-bundle.md,colombia,11,matematicas,1,3,86,medium,false,"",CO-MAT-11-inecuaciones-intervalos-001-v2,2,70,medium,"option-length-imbalance|correct-shape-outlier"
questions_data/colombia/matematicas/grado-11/inecuaciones-intervalos/CO-MAT-11-inecuaciones-intervalos-001-v3-bundle.md,colombia,11,matematicas,1,3,86,medium,false,"",CO-MAT-11-inecuaciones-intervalos-001-v3,3,100,low,""
questions_data/colombia/matematicas/grado-11/inecuaciones-intervalos/CO-MAT-11-inecuaciones-intervalos-001-v3-bundle.md,colombia,11,matematicas,1,3,86,medium,false,"",CO-MAT-11-inecuaciones-intervalos-001-v4,4,70,medium,"option-length-imbalance|correct-shape-outlier"
questions_data/colombia/matematicas/grado-11/inecuaciones-intervalos/CO-MAT-11-inecuaciones-intervalos-001-v3-bundle.md,colombia,11,matematicas,1,3,86,medium,false,"",CO-MAT-11-inecuaciones-intervalos-001-v5,5,100,low,""
questions_data/colombia/matematicas/grado-11/inecuaciones-intervalos/CO-MAT-11-inecuaciones-intervalos-001-v3-bundle.md,colombia,11,matematicas,1,3,86,medium,false,"",CO-MAT-11-inecuaciones-intervalos-001-v6,6,100,low,""
questions_data/colombia/matematicas/grado-11/inecuaciones-intervalos/CO-MAT-11-inecuaciones-intervalos-001-v3-bundle.md,colombia,11,matematicas,1,3,86,medium,false,"",CO-MAT-11-inecuaciones-intervalos-001-v7,7,100,low,""
questions_data/colombia/matematicas/grado-11/inecuaciones-intervalos/CO-MAT-11-inecuaciones-intervalos-001-v3-bundle.md,colombia,11,matematicas,1,3,86,medium,false,"",CO-MAT-11-inecuaciones-intervalos-001-v8,8,60,medium,"option-length-imbalance|correct-shape-outlier|grammatical-outlier"
questions_data/colombia/matematicas/grado-11/inecuaciones-intervalos/CO-MAT-11-inecuaciones-intervalos-001-v3-bundle.md,colombia,11,matematicas,1,3,86,medium,false,"",CO-MAT-11-inecuaciones-intervalos-001-v9,9,90,low,"option-length-imbalance"
questions_data/colombia/matematicas/grado-11/inecuaciones-intervalos/CO-MAT-11-inecuaciones-intervalos-001-v3-bundle.md,colombia,11,matematicas,1,3,86,medium,false,"",CO-MAT-11-inecuaciones-intervalos-001-v10,10,70,medium,"option-length-imbalance|correct-shape-outlier"
questions_data/colombia/matematicas/grado-11/legacy/poligonos/CO-MAT-11-poligonos-005-bundle.md,colombia,11,Matemáticas,,2.1,86,medium,false,"",CO-MAT-11-poligonos-005-v1,1,100,low,""
questions_data/colombia/matematicas/grado-11/legacy/poligonos/CO-MAT-11-poligonos-005-bundle.md,colombia,11,Matemáticas,,2.1,86,medium,false,"",CO-MAT-11-poligonos-005-v2,2,70,low,"option-length-imbalance|option-category-mismatch|grammatical-outlier"
questions_data/colombia/matematicas/grado-11/legacy/poligonos/CO-MAT-11-poligonos-005-bundle.md,colombia,11,Matemáticas,,2.1,86,medium,false,"",CO-MAT-11-poligonos-005-v3,3,100,low,""
questions_data/colombia/matematicas/grado-11/legacy/poligonos/CO-MAT-11-poligonos-005-bundle.md,colombia,11,Matemáticas,,2.1,86,medium,false,"",CO-MAT-11-poligonos-005-v4,4,100,low,""
questions_data/colombia/matematicas/grado-11/legacy/poligonos/CO-MAT-11-poligonos-005-bundle.md,colombia,11,Matemáticas,,2.1,86,medium,false,"",CO-MAT-11-poligonos-005-v5,5,60,medium,"thin-statement|option-length-imbalance|correct-shape-outlier"
questions_data/colombia/matematicas/grado-11/legacy/poligonos/CO-MAT-11-poligonos-005-bundle.md,colombia,11,Matemáticas,,2.1,86,medium,false,"",CO-MAT-11-poligonos-005-v6,6,70,medium,"option-length-imbalance|correct-shape-outlier"
questions_data/colombia/matematicas/grado-11/legacy/poligonos/CO-MAT-11-poligonos-005-bundle.md,colombia,11,Matemáticas,,2.1,86,medium,false,"",CO-MAT-11-poligonos-005-v7,7,100,low,""
questions_data/colombia/matematicas/grado-11/legacy/raices/CO-MAT-11-raices-001-bundle.md,colombia,11,Matemáticas,,2.1,86,medium,false,"",CO-MAT-11-raices-001-v1,1,80,low,"thin-statement|option-length-imbalance"
questions_data/colombia/matematicas/grado-11/legacy/raices/CO-MAT-11-raices-001-bundle.md,colombia,11,Matemáticas,,2.1,86,medium,false,"",CO-MAT-11-raices-001-v2,2,80,low,"thin-statement|option-length-imbalance"
questions_data/colombia/matematicas/grado-11/legacy/raices/CO-MAT-11-raices-001-bundle.md,colombia,11,Matemáticas,,2.1,86,medium,false,"",CO-MAT-11-raices-001-v3,3,80,low,"thin-statement|option-length-imbalance"
questions_data/colombia/matematicas/grado-11/legacy/raices/CO-MAT-11-raices-001-bundle.md,colombia,11,Matemáticas,,2.1,86,medium,false,"",CO-MAT-11-raices-001-v4,4,90,low,"thin-statement"
questions_data/colombia/matematicas/grado-11/legacy/raices/CO-MAT-11-raices-001-bundle.md,colombia,11,Matemáticas,,2.1,86,medium,false,"",CO-MAT-11-raices-001-v5,5,90,low,"thin-statement"
questions_data/colombia/matematicas/grado-11/legacy/raices/CO-MAT-11-raices-001-bundle.md,colombia,11,Matemáticas,,2.1,86,medium,false,"",CO-MAT-11-raices-001-v6,6,90,low,"thin-statement"
questions_data/colombia/matematicas/grado-11/legacy/raices/CO-MAT-11-raices-001-bundle.md,colombia,11,Matemáticas,,2.1,86,medium,false,"",CO-MAT-11-raices-001-v7,7,90,low,"thin-statement"
questions_data/colombia/matematicas/grado-11/legacy/raices/CO-MAT-11-raices-005-bundle.md,colombia,11,Matemáticas,,2.1,86,medium,false,"",CO-MAT-11-raices-005-v1,1,90,low,"thin-statement"
questions_data/colombia/matematicas/grado-11/legacy/raices/CO-MAT-11-raices-005-bundle.md,colombia,11,Matemáticas,,2.1,86,medium,false,"",CO-MAT-11-raices-005-v2,2,80,low,"thin-statement|option-length-imbalance"
questions_data/colombia/matematicas/grado-11/legacy/raices/CO-MAT-11-raices-005-bundle.md,colombia,11,Matemáticas,,2.1,86,medium,false,"",CO-MAT-11-raices-005-v3,3,90,low,"thin-statement"
questions_data/colombia/matematicas/grado-11/legacy/raices/CO-MAT-11-raices-005-bundle.md,colombia,11,Matemáticas,,2.1,86,medium,false,"",CO-MAT-11-raices-005-v4,4,60,medium,"thin-statement|option-length-imbalance|correct-shape-outlier"
questions_data/colombia/matematicas/grado-11/legacy/raices/CO-MAT-11-raices-005-bundle.md,colombia,11,Matemáticas,,2.1,86,medium,false,"",CO-MAT-11-raices-005-v5,5,90,low,"thin-statement"
questions_data/colombia/matematicas/grado-11/legacy/raices/CO-MAT-11-raices-005-bundle.md,colombia,11,Matemáticas,,2.1,86,medium,false,"",CO-MAT-11-raices-005-v6,6,90,low,"thin-statement"
questions_data/colombia/matematicas/grado-11/legacy/raices/CO-MAT-11-raices-005-bundle.md,colombia,11,Matemáticas,,2.1,86,medium,false,"",CO-MAT-11-raices-005-v7,7,100,low,""
questions_data/colombia/matematicas/grado-11/regla-cadena-trascendentes/CO-MAT-11-regla-cadena-trascendentes-001-v3-bundle.md,colombia,11,matematicas,3,3,86,medium,false,"",CO-MAT-11-regla-cadena-trascendentes-001-v1,1,70,medium,"option-length-imbalance|correct-shape-outlier"
questions_data/colombia/matematicas/grado-11/regla-cadena-trascendentes/CO-MAT-11-regla-cadena-trascendentes-001-v3-bundle.md,colombia,11,matematicas,3,3,86,medium,false,"",CO-MAT-11-regla-cadena-trascendentes-001-v2,2,70,medium,"option-length-imbalance|correct-shape-outlier"
questions_data/colombia/matematicas/grado-11/regla-cadena-trascendentes/CO-MAT-11-regla-cadena-trascendentes-001-v3-bundle.md,colombia,11,matematicas,3,3,86,medium,false,"",CO-MAT-11-regla-cadena-trascendentes-001-v3,3,80,medium,"correct-shape-outlier"
questions_data/colombia/matematicas/grado-11/regla-cadena-trascendentes/CO-MAT-11-regla-cadena-trascendentes-001-v3-bundle.md,colombia,11,matematicas,3,3,86,medium,false,"",CO-MAT-11-regla-cadena-trascendentes-001-v4,4,100,low,""
questions_data/colombia/matematicas/grado-11/regla-cadena-trascendentes/CO-MAT-11-regla-cadena-trascendentes-001-v3-bundle.md,colombia,11,matematicas,3,3,86,medium,false,"",CO-MAT-11-regla-cadena-trascendentes-001-v5,5,100,low,""
questions_data/colombia/matematicas/grado-11/regla-cadena-trascendentes/CO-MAT-11-regla-cadena-trascendentes-001-v3-bundle.md,colombia,11,matematicas,3,3,86,medium,false,"",CO-MAT-11-regla-cadena-trascendentes-001-v6,6,70,medium,"option-length-imbalance|correct-shape-outlier"
questions_data/colombia/matematicas/grado-11/regla-cadena-trascendentes/CO-MAT-11-regla-cadena-trascendentes-001-v3-bundle.md,colombia,11,matematicas,3,3,86,medium,false,"",CO-MAT-11-regla-cadena-trascendentes-001-v7,7,100,low,""
questions_data/colombia/matematicas/grado-11/regla-cadena-trascendentes/CO-MAT-11-regla-cadena-trascendentes-001-v3-bundle.md,colombia,11,matematicas,3,3,86,medium,false,"",CO-MAT-11-regla-cadena-trascendentes-001-v8,8,100,low,""
questions_data/colombia/matematicas/grado-11/regla-cadena-trascendentes/CO-MAT-11-regla-cadena-trascendentes-001-v3-bundle.md,colombia,11,matematicas,3,3,86,medium,false,"",CO-MAT-11-regla-cadena-trascendentes-001-v9,9,70,medium,"option-length-imbalance|correct-shape-outlier"
questions_data/colombia/matematicas/grado-11/regla-cadena-trascendentes/CO-MAT-11-regla-cadena-trascendentes-001-v3-bundle.md,colombia,11,matematicas,3,3,86,medium,false,"",CO-MAT-11-regla-cadena-trascendentes-001-v10,10,100,low,""
questions_data/colombia/matematicas/grado-4/estadistica/CO-MAT-04-STAT-001-v3-bundle.md,colombia,4,matematicas,4,3,86,medium,false,"",CO-MAT-04-STAT-001-v1,1,100,low,""
questions_data/colombia/matematicas/grado-4/estadistica/CO-MAT-04-STAT-001-v3-bundle.md,colombia,4,matematicas,4,3,86,medium,false,"",CO-MAT-04-STAT-001-v2,2,90,low,"option-length-imbalance"
questions_data/colombia/matematicas/grado-4/estadistica/CO-MAT-04-STAT-001-v3-bundle.md,colombia,4,matematicas,4,3,86,medium,false,"",CO-MAT-04-STAT-001-v3,3,100,low,""
questions_data/colombia/matematicas/grado-4/estadistica/CO-MAT-04-STAT-001-v3-bundle.md,colombia,4,matematicas,4,3,86,medium,false,"",CO-MAT-04-STAT-001-v4,4,70,medium,"option-length-imbalance|correct-shape-outlier"
questions_data/colombia/matematicas/grado-4/estadistica/CO-MAT-04-STAT-001-v3-bundle.md,colombia,4,matematicas,4,3,86,medium,false,"",CO-MAT-04-STAT-001-v5,5,80,medium,"correct-shape-outlier"
questions_data/colombia/matematicas/grado-4/estadistica/CO-MAT-04-STAT-001-v3-bundle.md,colombia,4,matematicas,4,3,86,medium,false,"",CO-MAT-04-STAT-001-v6,6,100,low,""
questions_data/colombia/matematicas/grado-4/estadistica/CO-MAT-04-STAT-001-v3-bundle.md,colombia,4,matematicas,4,3,86,medium,false,"",CO-MAT-04-STAT-001-v7,7,70,medium,"option-length-imbalance|correct-shape-outlier"
questions_data/colombia/matematicas/grado-4/estadistica/CO-MAT-04-STAT-001-v3-bundle.md,colombia,4,matematicas,4,3,86,medium,false,"",CO-MAT-04-STAT-001-v8,8,90,low,"option-length-imbalance"
questions_data/colombia/matematicas/grado-4/estadistica/CO-MAT-04-STAT-001-v3-bundle.md,colombia,4,matematicas,4,3,86,medium,false,"",CO-MAT-04-STAT-001-v9,9,90,low,"option-length-imbalance"
questions_data/colombia/matematicas/grado-4/estadistica/CO-MAT-04-STAT-001-v3-bundle.md,colombia,4,matematicas,4,3,86,medium,false,"",CO-MAT-04-STAT-001-v10,10,70,medium,"option-length-imbalance|correct-shape-outlier"
questions_data/colombia/matematicas/grado-8/ecuaciones-lineales-sistemas/CO-MAT-8-ecuaciones-lineales-sistemas-001-v3-bundle.md,colombia,8,matematicas,2,3,86,medium,false,"",CO-MAT-8-ecuaciones-lineales-sistemas-001-v1,1,70,medium,"option-length-imbalance|correct-shape-outlier"
questions_data/colombia/matematicas/grado-8/ecuaciones-lineales-sistemas/CO-MAT-8-ecuaciones-lineales-sistemas-001-v3-bundle.md,colombia,8,matematicas,2,3,86,medium,false,"",CO-MAT-8-ecuaciones-lineales-sistemas-001-v2,2,100,low,""
questions_data/colombia/matematicas/grado-8/ecuaciones-lineales-sistemas/CO-MAT-8-ecuaciones-lineales-sistemas-001-v3-bundle.md,colombia,8,matematicas,2,3,86,medium,false,"",CO-MAT-8-ecuaciones-lineales-sistemas-001-v3,3,70,medium,"option-length-imbalance|correct-shape-outlier"
questions_data/colombia/matematicas/grado-8/ecuaciones-lineales-sistemas/CO-MAT-8-ecuaciones-lineales-sistemas-001-v3-bundle.md,colombia,8,matematicas,2,3,86,medium,false,"",CO-MAT-8-ecuaciones-lineales-sistemas-001-v4,4,100,low,""
questions_data/colombia/matematicas/grado-8/ecuaciones-lineales-sistemas/CO-MAT-8-ecuaciones-lineales-sistemas-001-v3-bundle.md,colombia,8,matematicas,2,3,86,medium,false,"",CO-MAT-8-ecuaciones-lineales-sistemas-001-v5,5,70,medium,"option-length-imbalance|correct-shape-outlier"
questions_data/colombia/matematicas/grado-8/ecuaciones-lineales-sistemas/CO-MAT-8-ecuaciones-lineales-sistemas-001-v3-bundle.md,colombia,8,matematicas,2,3,86,medium,false,"",CO-MAT-8-ecuaciones-lineales-sistemas-001-v6,6,100,low,""
questions_data/colombia/matematicas/grado-8/ecuaciones-lineales-sistemas/CO-MAT-8-ecuaciones-lineales-sistemas-001-v3-bundle.md,colombia,8,matematicas,2,3,86,medium,false,"",CO-MAT-8-ecuaciones-lineales-sistemas-001-v7,7,90,low,"option-length-imbalance"
questions_data/colombia/matematicas/grado-8/ecuaciones-lineales-sistemas/CO-MAT-8-ecuaciones-lineales-sistemas-001-v3-bundle.md,colombia,8,matematicas,2,3,86,medium,false,"",CO-MAT-8-ecuaciones-lineales-sistemas-001-v8,8,100,low,""
questions_data/colombia/matematicas/grado-8/ecuaciones-lineales-sistemas/CO-MAT-8-ecuaciones-lineales-sistemas-001-v3-bundle.md,colombia,8,matematicas,2,3,86,medium,false,"",CO-MAT-8-ecuaciones-lineales-sistemas-001-v9,9,100,low,""
questions_data/colombia/matematicas/grado-8/ecuaciones-lineales-sistemas/CO-MAT-8-ecuaciones-lineales-sistemas-001-v3-bundle.md,colombia,8,matematicas,2,3,86,medium,false,"",CO-MAT-8-ecuaciones-lineales-sistemas-001-v10,10,60,medium,"option-length-imbalance|option-category-mismatch|correct-shape-outlier"
questions_data/colombia/matematicas/grado-8/funciones-lineales-graficas/CO-MAT-8-funciones-lineales-graficas-001-v3-bundle.md,colombia,8,matematicas,2,3,86,medium,false,"",CO-MAT-8-funciones-lineales-graficas-001-v1,1,100,low,""
questions_data/colombia/matematicas/grado-8/funciones-lineales-graficas/CO-MAT-8-funciones-lineales-graficas-001-v3-bundle.md,colombia,8,matematicas,2,3,86,medium,false,"",CO-MAT-8-funciones-lineales-graficas-001-v2,2,70,medium,"option-length-imbalance|correct-shape-outlier"
questions_data/colombia/matematicas/grado-8/funciones-lineales-graficas/CO-MAT-8-funciones-lineales-graficas-001-v3-bundle.md,colombia,8,matematicas,2,3,86,medium,false,"",CO-MAT-8-funciones-lineales-graficas-001-v3,3,100,low,""
questions_data/colombia/matematicas/grado-8/funciones-lineales-graficas/CO-MAT-8-funciones-lineales-graficas-001-v3-bundle.md,colombia,8,matematicas,2,3,86,medium,false,"",CO-MAT-8-funciones-lineales-graficas-001-v4,4,60,medium,"correct-shape-outlier|lexical-isolation"
questions_data/colombia/matematicas/grado-8/funciones-lineales-graficas/CO-MAT-8-funciones-lineales-graficas-001-v3-bundle.md,colombia,8,matematicas,2,3,86,medium,false,"",CO-MAT-8-funciones-lineales-graficas-001-v5,5,60,medium,"option-length-imbalance|option-category-mismatch|correct-shape-outlier"
questions_data/colombia/matematicas/grado-8/funciones-lineales-graficas/CO-MAT-8-funciones-lineales-graficas-001-v3-bundle.md,colombia,8,matematicas,2,3,86,medium,false,"",CO-MAT-8-funciones-lineales-graficas-001-v6,6,100,low,""
questions_data/colombia/matematicas/grado-8/funciones-lineales-graficas/CO-MAT-8-funciones-lineales-graficas-001-v3-bundle.md,colombia,8,matematicas,2,3,86,medium,false,"",CO-MAT-8-funciones-lineales-graficas-001-v7,7,100,low,""
questions_data/colombia/matematicas/grado-8/funciones-lineales-graficas/CO-MAT-8-funciones-lineales-graficas-001-v3-bundle.md,colombia,8,matematicas,2,3,86,medium,false,"",CO-MAT-8-funciones-lineales-graficas-001-v8,8,70,medium,"option-length-imbalance|correct-shape-outlier"
questions_data/colombia/matematicas/grado-8/funciones-lineales-graficas/CO-MAT-8-funciones-lineales-graficas-001-v3-bundle.md,colombia,8,matematicas,2,3,86,medium,false,"",CO-MAT-8-funciones-lineales-graficas-001-v9,9,100,low,""
questions_data/colombia/matematicas/grado-8/funciones-lineales-graficas/CO-MAT-8-funciones-lineales-graficas-001-v3-bundle.md,colombia,8,matematicas,2,3,86,medium,false,"",CO-MAT-8-funciones-lineales-graficas-001-v10,10,100,low,""
questions_data/colombia/matematicas/grado-9/metodos-solucion-sistemas-2x2/CO-MAT-9-metodos-solucion-sistemas-2x2-001-v3-bundle.md,colombia,9,matematicas,2,3,86,medium,false,"",CO-MAT-9-metodos-solucion-sistemas-2x2-001-v1,1,70,medium,"option-length-imbalance|correct-shape-outlier"
questions_data/colombia/matematicas/grado-9/metodos-solucion-sistemas-2x2/CO-MAT-9-metodos-solucion-sistemas-2x2-001-v3-bundle.md,colombia,9,matematicas,2,3,86,medium,false,"",CO-MAT-9-metodos-solucion-sistemas-2x2-001-v2,2,100,low,""
questions_data/colombia/matematicas/grado-9/metodos-solucion-sistemas-2x2/CO-MAT-9-metodos-solucion-sistemas-2x2-001-v3-bundle.md,colombia,9,matematicas,2,3,86,medium,false,"",CO-MAT-9-metodos-solucion-sistemas-2x2-001-v3,3,100,low,""
questions_data/colombia/matematicas/grado-9/metodos-solucion-sistemas-2x2/CO-MAT-9-metodos-solucion-sistemas-2x2-001-v3-bundle.md,colombia,9,matematicas,2,3,86,medium,false,"",CO-MAT-9-metodos-solucion-sistemas-2x2-001-v4,4,60,medium,"option-length-imbalance|option-category-mismatch|correct-shape-outlier"
questions_data/colombia/matematicas/grado-9/metodos-solucion-sistemas-2x2/CO-MAT-9-metodos-solucion-sistemas-2x2-001-v3-bundle.md,colombia,9,matematicas,2,3,86,medium,false,"",CO-MAT-9-metodos-solucion-sistemas-2x2-001-v5,5,100,low,""
questions_data/colombia/matematicas/grado-9/metodos-solucion-sistemas-2x2/CO-MAT-9-metodos-solucion-sistemas-2x2-001-v3-bundle.md,colombia,9,matematicas,2,3,86,medium,false,"",CO-MAT-9-metodos-solucion-sistemas-2x2-001-v6,6,70,medium,"option-length-imbalance|correct-shape-outlier"
questions_data/colombia/matematicas/grado-9/metodos-solucion-sistemas-2x2/CO-MAT-9-metodos-solucion-sistemas-2x2-001-v3-bundle.md,colombia,9,matematicas,2,3,86,medium,false,"",CO-MAT-9-metodos-solucion-sistemas-2x2-001-v7,7,100,low,""
questions_data/colombia/matematicas/grado-9/metodos-solucion-sistemas-2x2/CO-MAT-9-metodos-solucion-sistemas-2x2-001-v3-bundle.md,colombia,9,matematicas,2,3,86,medium,false,"",CO-MAT-9-metodos-solucion-sistemas-2x2-001-v8,8,90,low,"option-length-imbalance"
questions_data/colombia/matematicas/grado-9/metodos-solucion-sistemas-2x2/CO-MAT-9-metodos-solucion-sistemas-2x2-001-v3-bundle.md,colombia,9,matematicas,2,3,86,medium,false,"",CO-MAT-9-metodos-solucion-sistemas-2x2-001-v9,9,100,low,""
questions_data/colombia/matematicas/grado-9/metodos-solucion-sistemas-2x2/CO-MAT-9-metodos-solucion-sistemas-2x2-001-v3-bundle.md,colombia,9,matematicas,2,3,86,medium,false,"",CO-MAT-9-metodos-solucion-sistemas-2x2-001-v10,10,70,medium,"option-length-imbalance|correct-shape-outlier"
questions_data/colombia/sociales/grado-6/organizacion-territorial-colombia/CO-SOC-6-organizacion-territorial-colombia-001-v3-bundle.md,colombia,6,sociales,3,3,86,medium,false,"",CO-SOC-6-organizacion-territorial-colombia-001-v1,1,100,low,""
questions_data/colombia/sociales/grado-6/organizacion-territorial-colombia/CO-SOC-6-organizacion-territorial-colombia-001-v3-bundle.md,colombia,6,sociales,3,3,86,medium,false,"",CO-SOC-6-organizacion-territorial-colombia-001-v2,2,100,low,""
questions_data/colombia/sociales/grado-6/organizacion-territorial-colombia/CO-SOC-6-organizacion-territorial-colombia-001-v3-bundle.md,colombia,6,sociales,3,3,86,medium,false,"",CO-SOC-6-organizacion-territorial-colombia-001-v3,3,70,medium,"option-length-imbalance|correct-shape-outlier"
questions_data/colombia/sociales/grado-6/organizacion-territorial-colombia/CO-SOC-6-organizacion-territorial-colombia-001-v3-bundle.md,colombia,6,sociales,3,3,86,medium,false,"",CO-SOC-6-organizacion-territorial-colombia-001-v4,4,60,medium,"option-length-imbalance|correct-shape-outlier|grammatical-outlier"
questions_data/colombia/sociales/grado-6/organizacion-territorial-colombia/CO-SOC-6-organizacion-territorial-colombia-001-v3-bundle.md,colombia,6,sociales,3,3,86,medium,false,"",CO-SOC-6-organizacion-territorial-colombia-001-v5,5,90,low,"option-category-mismatch"
questions_data/colombia/sociales/grado-6/organizacion-territorial-colombia/CO-SOC-6-organizacion-territorial-colombia-001-v3-bundle.md,colombia,6,sociales,3,3,86,medium,false,"",CO-SOC-6-organizacion-territorial-colombia-001-v6,6,70,medium,"option-length-imbalance|correct-shape-outlier"
